Gmt time,Open,High,Low,Close,Volume
01.01.2018 00:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 01:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 02:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 03:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 04:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 05:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 06:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 07:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 08:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 09:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 10:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 11:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 12:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 13:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 14:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 15:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 16:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 17:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 18:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 19:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 20:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 21:00:00.000,1.73161,1.73161,1.73161,1.73161,0
01.01.2018 22:00:00.000,1.73114,1.73445,1.72996,1.73065,471.59
01.01.2018 23:00:00.000,1.73065,1.73402,1.73026,1.73244,8409.8203
02.01.2018 00:00:00.000,1.73241,1.73241,1.72954,1.72966,3683.6499
02.01.2018 01:00:00.000,1.72965,1.73032,1.72716,1.72836,5050.96
02.01.2018 02:00:00.000,1.72836,1.72868,1.72712,1.72776,4407.6899
02.01.2018 03:00:00.000,1.72776,1.72813,1.72559,1.72571,4547.2002
02.01.2018 04:00:00.000,1.72570,1.72638,1.72453,1.72490,3823.4099
02.01.2018 05:00:00.000,1.72490,1.72559,1.72340,1.72496,4649.71
02.01.2018 06:00:00.000,1.72499,1.72596,1.72435,1.72487,5711.8501
02.01.2018 07:00:00.000,1.72490,1.72758,1.72462,1.72747,8220.5801
02.01.2018 08:00:00.000,1.72747,1.72953,1.72731,1.72914,9349.7998
02.01.2018 09:00:00.000,1.72913,1.73112,1.72730,1.72923,8896.75
02.01.2018 10:00:00.000,1.72934,1.73023,1.72772,1.72972,9842.9805
02.01.2018 11:00:00.000,1.72973,1.73263,1.72835,1.73244,8687.0098
02.01.2018 12:00:00.000,1.73244,1.73295,1.73074,1.73262,8041.0298
02.01.2018 13:00:00.000,1.73261,1.73476,1.73162,1.73395,8682.3896
02.01.2018 14:00:00.000,1.73395,1.73403,1.73149,1.73249,9942.3799
02.01.2018 15:00:00.000,1.73246,1.73496,1.73086,1.73401,12119.46
02.01.2018 16:00:00.000,1.73394,1.73817,1.73331,1.73783,11065.5996
02.01.2018 17:00:00.000,1.73783,1.73783,1.73601,1.73638,8816.6201
02.01.2018 18:00:00.000,1.73638,1.73655,1.73556,1.73629,6726.23
02.01.2018 19:00:00.000,1.73633,1.73691,1.73575,1.73620,5653.1699
02.01.2018 20:00:00.000,1.73620,1.73723,1.73580,1.73596,6050.9302
02.01.2018 21:00:00.000,1.73596,1.73670,1.73560,1.73644,4522.71
02.01.2018 22:00:00.000,1.73623,1.73711,1.73562,1.73684,1357.95
02.01.2018 23:00:00.000,1.73669,1.73690,1.73517,1.73617,3964.1399
03.01.2018 00:00:00.000,1.73618,1.73745,1.73497,1.73736,4576.2798
03.01.2018 01:00:00.000,1.73736,1.73938,1.73660,1.73927,5372.0898
03.01.2018 02:00:00.000,1.73925,1.74142,1.73815,1.74086,5633.6899
03.01.2018 03:00:00.000,1.74086,1.74178,1.74010,1.74049,3988.4199
03.01.2018 04:00:00.000,1.74049,1.74141,1.73993,1.74006,4563.9702
03.01.2018 05:00:00.000,1.74007,1.74069,1.73909,1.73951,4878.96
03.01.2018 06:00:00.000,1.73951,1.74059,1.73890,1.73949,7119.1201
03.01.2018 07:00:00.000,1.73948,1.74038,1.73839,1.73841,8164.0898
03.01.2018 08:00:00.000,1.73843,1.74032,1.73504,1.73541,8976.0498
03.01.2018 09:00:00.000,1.73541,1.73545,1.73378,1.73421,8274.7598
03.01.2018 10:00:00.000,1.73423,1.73507,1.73256,1.73306,8873.8398
03.01.2018 11:00:00.000,1.73306,1.73329,1.73097,1.73167,9766.1904
03.01.2018 12:00:00.000,1.73167,1.73186,1.73043,1.73162,6794.1699
03.01.2018 13:00:00.000,1.73161,1.73170,1.72871,1.72983,7840.4199
03.01.2018 14:00:00.000,1.72983,1.72991,1.72633,1.72691,10690.9404
03.01.2018 15:00:00.000,1.72695,1.72707,1.72430,1.72551,11680.7598
03.01.2018 16:00:00.000,1.72550,1.72615,1.72433,1.72490,9653.4404
03.01.2018 17:00:00.000,1.72489,1.72585,1.72453,1.72514,6438.3398
03.01.2018 18:00:00.000,1.72511,1.72511,1.72339,1.72470,4794.3599
03.01.2018 19:00:00.000,1.72477,1.72613,1.72392,1.72403,8807.0195
03.01.2018 20:00:00.000,1.72404,1.72452,1.72299,1.72342,6203.6099
03.01.2018 21:00:00.000,1.72339,1.72575,1.72309,1.72556,4307.98
03.01.2018 22:00:00.000,1.72549,1.72683,1.72449,1.72650,2642.9099
03.01.2018 23:00:00.000,1.72646,1.72673,1.72519,1.72634,3582.3899
04.01.2018 00:00:00.000,1.72634,1.72759,1.72571,1.72708,4471.9702
04.01.2018 01:00:00.000,1.72707,1.72915,1.72704,1.72819,5117.2402
04.01.2018 02:00:00.000,1.72820,1.72826,1.72614,1.72646,4696.4502
04.01.2018 03:00:00.000,1.72647,1.72728,1.72600,1.72623,4634.8398
04.01.2018 04:00:00.000,1.72622,1.72668,1.72542,1.72576,4375.3901
04.01.2018 05:00:00.000,1.72576,1.72578,1.72427,1.72430,5093.1099
04.01.2018 06:00:00.000,1.72431,1.72465,1.72200,1.72338,6660.46
04.01.2018 07:00:00.000,1.72336,1.72401,1.72160,1.72167,7783.0601
04.01.2018 08:00:00.000,1.72165,1.72770,1.72153,1.72767,8664.6602
04.01.2018 09:00:00.000,1.72760,1.72879,1.72650,1.72725,8825.2803
04.01.2018 10:00:00.000,1.72723,1.72763,1.72569,1.72597,8678.4004
04.01.2018 11:00:00.000,1.72597,1.72811,1.72585,1.72749,8279.75
04.01.2018 12:00:00.000,1.72749,1.72905,1.72728,1.72824,7155.2998
04.01.2018 13:00:00.000,1.72824,1.73023,1.72800,1.72868,10924
04.01.2018 14:00:00.000,1.72874,1.72879,1.72669,1.72714,9931.9199
04.01.2018 15:00:00.000,1.72720,1.72767,1.72378,1.72430,10985.5703
04.01.2018 16:00:00.000,1.72436,1.72546,1.72344,1.72355,10004.7002
04.01.2018 17:00:00.000,1.72359,1.72432,1.72276,1.72279,7419.8398
04.01.2018 18:00:00.000,1.72281,1.72371,1.72233,1.72263,5975.5698
04.01.2018 19:00:00.000,1.72261,1.72425,1.72261,1.72342,6187.0698
04.01.2018 20:00:00.000,1.72341,1.72445,1.72319,1.72383,5991.48
04.01.2018 21:00:00.000,1.72384,1.72388,1.72289,1.72374,3865.8701
04.01.2018 22:00:00.000,1.72424,1.72435,1.72254,1.72355,3151.71
04.01.2018 23:00:00.000,1.72355,1.72386,1.72287,1.72346,2738.8101
05.01.2018 00:00:00.000,1.72347,1.72759,1.72267,1.72638,5307.8501
05.01.2018 01:00:00.000,1.72641,1.72779,1.72503,1.72777,4773.8198
05.01.2018 02:00:00.000,1.72777,1.72895,1.72713,1.72798,4489.5
05.01.2018 03:00:00.000,1.72798,1.72798,1.72650,1.72662,4778.3198
05.01.2018 04:00:00.000,1.72662,1.72701,1.72611,1.72638,3638.73
05.01.2018 05:00:00.000,1.72642,1.72943,1.72639,1.72936,4796.23
05.01.2018 06:00:00.000,1.72933,1.73095,1.72923,1.72999,7604.9502
05.01.2018 07:00:00.000,1.73000,1.73020,1.72799,1.72855,7611.21
05.01.2018 08:00:00.000,1.72856,1.72887,1.72632,1.72667,8163.0801
05.01.2018 09:00:00.000,1.72668,1.72700,1.72429,1.72483,7883.8701
05.01.2018 10:00:00.000,1.72483,1.72627,1.72320,1.72621,7551.5601
05.01.2018 11:00:00.000,1.72622,1.72738,1.72607,1.72651,6162.9302
05.01.2018 12:00:00.000,1.72651,1.72896,1.72645,1.72872,7870.46
05.01.2018 13:00:00.000,1.72869,1.72945,1.72477,1.72730,14212.2197
05.01.2018 14:00:00.000,1.72731,1.72804,1.72514,1.72620,12815.5195
05.01.2018 15:00:00.000,1.72616,1.72782,1.72518,1.72618,11597.0195
05.01.2018 16:00:00.000,1.72616,1.72690,1.72515,1.72576,10239.6699
05.01.2018 17:00:00.000,1.72577,1.72658,1.72532,1.72543,7778.8599
05.01.2018 18:00:00.000,1.72542,1.72590,1.72437,1.72577,5254.5898
05.01.2018 19:00:00.000,1.72577,1.72588,1.72394,1.72395,5163.6802
05.01.2018 20:00:00.000,1.72397,1.72423,1.72296,1.72323,5484.6401
05.01.2018 21:00:00.000,1.72323,1.72658,1.72314,1.72658,5876.6299
05.01.2018 22:00:00.000,1.72658,1.72658,1.72658,1.72658,0
05.01.2018 23:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 00:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 01:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 02:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 03:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 04:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 05:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 06:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 07:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 08:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 09:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 10:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 11:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 12:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 13:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 14:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 15:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 16:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 17:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 18:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 19:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 20:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 21:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 22:00:00.000,1.72658,1.72658,1.72658,1.72658,0
06.01.2018 23:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 00:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 01:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 02:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 03:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 04:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 05:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 06:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 07:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 08:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 09:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 10:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 11:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 12:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 13:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 14:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 15:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 16:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 17:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 18:00:00.000,1.72658,1.72658,1.72658,1.72658,0
07.01.2018 19:00:00.000,1.72658,1.72658,1.72658,1.72658,0
