Gmt time,Open,High,Low,Close,Volume
16.03.2020 00:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 01:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 02:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 03:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 04:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 05:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 06:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 07:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 08:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 09:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 10:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 11:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 12:00:00.000,69.342,69.342,69.342,69.342,0
16.03.2020 13:00:00.000,63.992,64.043,61.913,63.442,4.767500000000001
16.03.2020 14:00:00.000,63.443,66.892,63.323,65.932,23.702499999999997
16.03.2020 15:00:00.000,65.932,66.853,65.062,65.863,33.7375
16.03.2020 16:00:00.000,65.863,66.372,65.072,65.612,31.462499999999995
16.03.2020 17:00:00.000,65.553,66.323,65.042,65.552,27.830000000000005
16.03.2020 18:00:00.000,65.552,66.522,64.492,64.983,38.12249999999999
16.03.2020 19:00:00.000,64.982,65.773,63.922,64.262,50.50999999999999
16.03.2020 20:00:00.000,64.262,64.262,64.262,64.262,0
16.03.2020 21:00:00.000,64.262,64.262,64.262,64.262,0
16.03.2020 22:00:00.000,64.262,64.262,64.262,64.262,0
16.03.2020 23:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 00:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 01:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 02:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 03:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 04:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 05:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 06:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 07:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 08:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 09:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 10:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 11:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 12:00:00.000,64.262,64.262,64.262,64.262,0
17.03.2020 13:00:00.000,66.313,67.592,65.722,66.682,15.2225
17.03.2020 14:00:00.000,66.673,68.073,65.992,67.492,30.7225
17.03.2020 15:00:00.000,67.492,68.543,66.432,67.182,23.794999999999998
17.03.2020 16:00:00.000,67.032,67.752,64.632,64.912,19.362499999999997
17.03.2020 17:00:00.000,64.912,66.492,64.022,66.423,19.2125
17.03.2020 18:00:00.000,66.293,68.802,65.662,68.032,22.949999999999992
17.03.2020 19:00:00.000,68.032,70.673,67.312,70.482,54.09999999999999
17.03.2020 20:00:00.000,70.482,70.482,70.482,70.482,0
17.03.2020 21:00:00.000,70.482,70.482,70.482,70.482,0
17.03.2020 22:00:00.000,70.482,70.482,70.482,70.482,0
17.03.2020 23:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 00:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 01:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 02:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 03:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 04:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 05:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 06:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 07:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 08:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 09:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 10:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 11:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 12:00:00.000,70.482,70.482,70.482,70.482,0
18.03.2020 13:00:00.000,66.492,68.622,65.722,68.162,8.5775
18.03.2020 14:00:00.000,68.162,68.422,66.133,66.162,21.792500000000008
18.03.2020 15:00:00.000,66.112,67.562,65.732,67.382,22.672499999999996
18.03.2020 16:00:00.000,67.372,67.482,66.302,66.703,19.287499999999998
18.03.2020 17:00:00.000,66.392,67.362,65.492,66.002,21.055000000000007
18.03.2020 18:00:00.000,66.002,68.872,65.802,68.663,28.492499999999993
18.03.2020 19:00:00.000,68.662,70.012,67.592,69.953,41.5475
18.03.2020 20:00:00.000,69.953,69.953,69.953,69.953,0
18.03.2020 21:00:00.000,69.953,69.953,69.953,69.953,0
18.03.2020 22:00:00.000,69.953,69.953,69.953,69.953,0
18.03.2020 23:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 00:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 01:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 02:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 03:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 04:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 05:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 06:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 07:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 08:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 09:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 10:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 11:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 12:00:00.000,69.953,69.953,69.953,69.953,0
19.03.2020 13:00:00.000,68.993,68.993,64.553,66.763,12.034999999999998
19.03.2020 14:00:00.000,66.753,67.523,65.153,65.812,23.492499999999996
19.03.2020 15:00:00.000,65.813,68.003,65.652,65.773,18.572500000000005
19.03.2020 16:00:00.000,65.742,66.763,65.182,66.062,16.777499999999996
19.03.2020 17:00:00.000,66.063,67.473,65.882,65.892,17.465
19.03.2020 18:00:00.000,65.893,66.313,64.962,65.512,22.072499999999998
19.03.2020 19:00:00.000,65.512,66.233,65.033,65.932,38.4875
19.03.2020 20:00:00.000,65.932,65.932,65.932,65.932,0
19.03.2020 21:00:00.000,65.932,65.932,65.932,65.932,0
19.03.2020 22:00:00.000,65.932,65.932,65.932,65.932,0
19.03.2020 23:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 00:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 01:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 02:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 03:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 04:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 05:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 06:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 07:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 08:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 09:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 10:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 11:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 12:00:00.000,65.932,65.932,65.932,65.932,0
20.03.2020 13:00:00.000,66.873,67.873,65.242,67.722,6.93
20.03.2020 14:00:00.000,67.723,71.092,67.292,70.712,21.137500000000003
20.03.2020 15:00:00.000,70.552,71.123,67.432,67.762,20.2075
20.03.2020 16:00:00.000,67.752,68.163,67.143,67.682,18.2325
20.03.2020 17:00:00.000,67.683,68.323,67.592,68.102,20.90499999999999
20.03.2020 18:00:00.000,68.112,68.342,66.362,66.752,21.587500000000002
20.03.2020 19:00:00.000,66.743,68.253,66.292,66.653,37.56250000000001
20.03.2020 20:00:00.000,66.653,66.653,66.653,66.653,0
20.03.2020 21:00:00.000,66.653,66.653,66.653,66.653,0
20.03.2020 22:00:00.000,66.653,66.653,66.653,66.653,0
20.03.2020 23:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 00:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 01:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 02:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 03:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 04:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 05:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 06:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 07:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 08:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 09:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 10:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 11:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 12:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 13:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 14:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 15:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 16:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 17:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 18:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 19:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 20:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 21:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 22:00:00.000,66.653,66.653,66.653,66.653,0
21.03.2020 23:00:00.000,66.653,66.653,66.653,66.653,0
