Gmt time,Open,High,Low,Close,Volume
01.01.2018 00:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 01:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 02:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 03:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 04:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 05:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 06:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 07:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 08:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 09:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 10:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 11:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 12:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 13:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 14:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 15:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 16:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 17:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 18:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 19:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 20:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 21:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 22:00:00.000,7.81454,7.81454,7.81454,7.81454,0
01.01.2018 23:00:00.000,7.81546,7.81549,7.81546,7.81549,2.25
02.01.2018 00:00:00.000,7.81549,7.81969,7.81394,7.81893,485.44
02.01.2018 01:00:00.000,7.81884,7.81993,7.81689,7.81725,726.32
02.01.2018 02:00:00.000,7.81724,7.81725,7.81540,7.81691,503.99
02.01.2018 03:00:00.000,7.81689,7.81694,7.81511,7.81555,449.19
02.01.2018 04:00:00.000,7.81555,7.81678,7.81555,7.81658,289
02.01.2018 05:00:00.000,7.81658,7.81679,7.81579,7.81612,439.31
02.01.2018 06:00:00.000,7.81610,7.81671,7.81571,7.81612,561.42
02.01.2018 07:00:00.000,7.81610,7.81670,7.81553,7.81648,834.41
02.01.2018 08:00:00.000,7.81648,7.81689,7.81504,7.81510,1402.65
02.01.2018 09:00:00.000,7.81505,7.81613,7.81366,7.81374,708.72
02.01.2018 10:00:00.000,7.81374,7.81498,7.81374,7.81495,902.94
02.01.2018 11:00:00.000,7.81497,7.81579,7.81433,7.81434,424.33
02.01.2018 12:00:00.000,7.81434,7.81499,7.81419,7.81462,128.3
02.01.2018 13:00:00.000,7.81460,7.81473,7.81418,7.81458,112.55
02.01.2018 14:00:00.000,7.81458,7.81458,7.81389,7.81392,148.6
02.01.2018 15:00:00.000,7.81391,7.81632,7.81382,7.81620,868.81
02.01.2018 16:00:00.000,7.81620,7.81764,7.81616,7.81639,427.66
02.01.2018 17:00:00.000,7.81641,7.81741,7.81574,7.81741,280.47
02.01.2018 18:00:00.000,7.81746,7.81752,7.81496,7.81501,173.08
02.01.2018 19:00:00.000,7.81501,7.81504,7.81436,7.81482,104.95
